Gender,Age,Occupation,Population
Female,27.0,ENG-Materials Engineers,0.0
Female,28.0,ENG-Materials Engineers,0.0
Female,29.0,ENG-Materials Engineers,0.0
Female,30.0,ENG-Materials Engineers,0.0
Male,18.0,ENG-Mechanical Engineers,0.0
Male,19.0,ENG-Mechanical Engineers,0.0
Male,20.0,ENG-Mechanical Engineers,0.0
Male,21.0,ENG-Mechanical Engineers,0.0
Male,22.0,ENG-Mechanical Engineers,246.0
Male,23.0,ENG-Mechanical Engineers,495.0
Male,24.0,ENG-Mechanical Engineers,0.0
Male,25.0,ENG-Mechanical Engineers,0.0
Male,26.0,ENG-Mechanical Engineers,97.0
Male,27.0,ENG-Mechanical Engineers,30.0
Male,28.0,ENG-Mechanical Engineers,222.0
Male,29.0,ENG-Mechanical Engineers,0.0
Male,30.0,ENG-Mechanical Engineers,0.0
Female,18.0,ENG-Mechanical Engineers,0.0
Female,19.0,ENG-Mechanical Engineers,0.0
Female,20.0,ENG-Mechanical Engineers,0.0
Female,21.0,ENG-Mechanical Engineers,0.0
Female,22.0,ENG-Mechanical Engineers,0.0
Female,23.0,ENG-Mechanical Engineers,0.0
Female,24.0,ENG-Mechanical Engineers,67.0
Female,25.0,ENG-Mechanical Engineers,0.0
Female,26.0,ENG-Mechanical Engineers,0.0
Female,27.0,ENG-Mechanical Engineers,0.0
Female,28.0,ENG-Mechanical Engineers,0.0
Female,29.0,ENG-Mechanical Engineers,0.0
Female,30.0,ENG-Mechanical Engineers,0.0
Male,18.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,19.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,20.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,21.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,22.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,23.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,24.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,25.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,26.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,27.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,28.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,29.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,30.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,18.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,19.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,20.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,21.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,22.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,23.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,24.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,25.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,26.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,27.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,28.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,29.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Female,30.0,"ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",0.0
Male,18.0,ENG-Other Engineers,0.0
Male,19.0,ENG-Other Engineers,0.0
Male,20.0,ENG-Other Engineers,0.0
Male,21.0,ENG-Other Engineers,0.0
Male,22.0,ENG-Other Engineers,0.0
Male,23.0,ENG-Other Engineers,169.0
Male,24.0,ENG-Other Engineers,0.0
Male,25.0,ENG-Other Engineers,382.0
Male,26.0,ENG-Other Engineers,245.0
Male,27.0,ENG-Other Engineers,219.0
Male,28.0,ENG-Other Engineers,0.0
Male,29.0,ENG-Other Engineers,174.0
Male,30.0,ENG-Other Engineers,164.0
Female,18.0,ENG-Other Engineers,0.0
Female,19.0,ENG-Other Engineers,0.0
Female,20.0,ENG-Other Engineers,0.0
Female,21.0,ENG-Other Engineers,0.0
Female,22.0,ENG-Other Engineers,87.0
Female,23.0,ENG-Other Engineers,0.0
Female,24.0,ENG-Other Engineers,69.0
Female,25.0,ENG-Other Engineers,0.0
Female,26.0,ENG-Other Engineers,64.0
Female,27.0,ENG-Other Engineers,0.0
Female,28.0,ENG-Other Engineers,34.0
Female,29.0,ENG-Other Engineers,39.0
Female,30.0,ENG-Other Engineers,0.0
Male,18.0,ENG-Architectural And Civil Drafters,0.0
Male,19.0,ENG-Architectural And Civil Drafters,0.0
Male,20.0,ENG-Architectural And Civil Drafters,0.0
Male,21.0,ENG-Architectural And Civil Drafters,0.0
Male,22.0,ENG-Architectural And Civil Drafters,0.0
Male,23.0,ENG-Architectural And Civil Drafters,0.0
Male,24.0,ENG-Architectural And Civil Drafters,0.0
Male,25.0,ENG-Architectural And Civil Drafters,0.0
Male,26.0,ENG-Architectural And Civil Drafters,0.0
Male,27.0,ENG-Architectural And Civil Drafters,0.0
Male,28.0,ENG-Architectural And Civil Drafters,0.0
Male,29.0,ENG-Architectural And Civil Drafters,0.0
Male,30.0,ENG-Architectural And Civil Drafters,0.0
Female,18.0,ENG-Architectural And Civil Drafters,0.0
Female,19.0,ENG-Architectural And Civil Drafters,0.0
Female,20.0,ENG-Architectural And Civil Drafters,0.0
Female,21.0,ENG-Architectural And Civil Drafters,0.0
Female,22.0,ENG-Architectural And Civil Drafters,0.0
Female,23.0,ENG-Architectural And Civil Drafters,0.0
Female,24.0,ENG-Architectural And Civil Drafters,0.0
Female,25.0,ENG-Architectural And Civil Drafters,0.0
Female,26.0,ENG-Architectural And Civil Drafters,0.0
Female,27.0,ENG-Architectural And Civil Drafters,0.0
Female,28.0,ENG-Architectural And Civil Drafters,168.0
Female,29.0,ENG-Architectural And Civil Drafters,0.0
Female,30.0,ENG-Architectural And Civil Drafters,0.0
Male,18.0,ENG-Other Drafters,0.0
Male,19.0,ENG-Other Drafters,0.0
Male,20.0,ENG-Other Drafters,0.0
Male,21.0,ENG-Other Drafters,0.0
Male,22.0,ENG-Other Drafters,0.0
Male,23.0,ENG-Other Drafters,0.0
Male,24.0,ENG-Other Drafters,0.0
Male,25.0,ENG-Other Drafters,0.0
Male,26.0,ENG-Other Drafters,0.0
Male,27.0,ENG-Other Drafters,0.0
Male,28.0,ENG-Other Drafters,0.0
Male,29.0,ENG-Other Drafters,0.0
Male,30.0,ENG-Other Drafters,0.0
Female,18.0,ENG-Other Drafters,0.0
Female,19.0,ENG-Other Drafters,0.0
Female,20.0,ENG-Other Drafters,0.0
Female,21.0,ENG-Other Drafters,0.0
Female,22.0,ENG-Other Drafters,0.0
Female,23.0,ENG-Other Drafters,0.0
Female,24.0,ENG-Other Drafters,0.0
Female,25.0,ENG-Other Drafters,0.0
Female,26.0,ENG-Other Drafters,0.0
Female,27.0,ENG-Other Drafters,0.0
Female,28.0,ENG-Other Drafters,0.0
Female,29.0,ENG-Other Drafters,0.0
Female,30.0,ENG-Other Drafters,225.0
Male,18.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,19.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,20.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,21.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,22.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,95.0
Male,23.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,24.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,25.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,26.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,27.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,28.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,29.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,30.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,18.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,19.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,20.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,21.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,22.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,23.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,24.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,25.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,26.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,27.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,28.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,29.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Female,30.0,ENG-Electrical And Electronic Engineering Technologists And Technicians,0.0
Male,18.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,19.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,20.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",326.0
Male,21.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,22.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,23.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,24.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",269.0
Male,25.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",130.0
Male,26.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,27.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",70.0
Male,28.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,29.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Male,30.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",58.0
Female,18.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,19.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,20.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,21.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,22.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",76.0
Female,23.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,24.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,25.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",109.0
Female,26.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,27.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",135.0
Female,28.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,29.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",0.0
Female,30.0,"ENG-Other Engineering Technologists And Technicians, Except Drafters",445.0
Male,18.0,ENG-Surveying And Mapping Technicians,0.0
Male,19.0,ENG-Surveying And Mapping Technicians,0.0
Male,20.0,ENG-Surveying And Mapping Technicians,0.0
Male,21.0,ENG-Surveying And Mapping Technicians,0.0
Male,22.0,ENG-Surveying And Mapping Technicians,0.0
Male,23.0,ENG-Surveying And Mapping Technicians,0.0
Male,24.0,ENG-Surveying And Mapping Technicians,0.0
Male,25.0,ENG-Surveying And Mapping Technicians,0.0
Male,26.0,ENG-Surveying And Mapping Technicians,0.0
Male,27.0,ENG-Surveying And Mapping Technicians,0.0
Male,28.0,ENG-Surveying And Mapping Technicians,0.0
Male,29.0,ENG-Surveying And Mapping Technicians,0.0
Male,30.0,ENG-Surveying And Mapping Technicians,0.0
Female,18.0,ENG-Surveying And Mapping Technicians,0.0
Female,19.0,ENG-Surveying And Mapping Technicians,0.0
Female,20.0,ENG-Surveying And Mapping Technicians,0.0
Female,21.0,ENG-Surveying And Mapping Technicians,0.0
Female,22.0,ENG-Surveying And Mapping Technicians,0.0
Female,23.0,ENG-Surveying And Mapping Technicians,0.0
Female,24.0,ENG-Surveying And Mapping Technicians,0.0
Female,25.0,ENG-Surveying And Mapping Technicians,0.0
Female,26.0,ENG-Surveying And Mapping Technicians,0.0
Female,27.0,ENG-Surveying And Mapping Technicians,0.0
Female,28.0,ENG-Surveying And Mapping Technicians,0.0
Female,29.0,ENG-Surveying And Mapping Technicians,0.0
Female,30.0,ENG-Surveying And Mapping Technicians,0.0
Male,18.0,SCI-Agricultural And Food Scientists,0.0
Male,19.0,SCI-Agricultural And Food Scientists,0.0
Male,20.0,SCI-Agricultural And Food Scientists,0.0
Male,21.0,SCI-Agricultural And Food Scientists,0.0
Male,22.0,SCI-Agricultural And Food Scientists,0.0
Male,23.0,SCI-Agricultural And Food Scientists,0.0
Male,24.0,SCI-Agricultural And Food Scientists,0.0
Male,25.0,SCI-Agricultural And Food Scientists,0.0
Male,26.0,SCI-Agricultural And Food Scientists,0.0
Male,27.0,SCI-Agricultural And Food Scientists,0.0
Male,28.0,SCI-Agricultural And Food Scientists,0.0
Male,29.0,SCI-Agricultural And Food Scientists,0.0
Male,30.0,SCI-Agricultural And Food Scientists,0.0
Female,18.0,SCI-Agricultural And Food Scientists,0.0
Female,19.0,SCI-Agricultural And Food Scientists,0.0
Female,20.0,SCI-Agricultural And Food Scientists,0.0
Female,21.0,SCI-Agricultural And Food Scientists,0.0
Female,22.0,SCI-Agricultural And Food Scientists,0.0
Female,23.0,SCI-Agricultural And Food Scientists,0.0
Female,24.0,SCI-Agricultural And Food Scientists,0.0
Female,25.0,SCI-Agricultural And Food Scientists,0.0
Female,26.0,SCI-Agricultural And Food Scientists,0.0
Female,27.0,SCI-Agricultural And Food Scientists,0.0
Female,28.0,SCI-Agricultural And Food Scientists,0.0
Female,29.0,SCI-Agricultural And Food Scientists,0.0
Female,30.0,SCI-Agricultural And Food Scientists,0.0
Male,18.0,SCI-Biological Scientists,0.0
Male,19.0,SCI-Biological Scientists,0.0
Male,20.0,SCI-Biological Scientists,0.0
Male,21.0,SCI-Biological Scientists,0.0
Male,22.0,SCI-Biological Scientists,0.0
Male,23.0,SCI-Biological Scientists,0.0
Male,24.0,SCI-Biological Scientists,0.0
Male,25.0,SCI-Biological Scientists,0.0
Male,26.0,SCI-Biological Scientists,0.0
Male,27.0,SCI-Biological Scientists,0.0
Male,28.0,SCI-Biological Scientists,0.0
Male,29.0,SCI-Biological Scientists,0.0
Male,30.0,SCI-Biological Scientists,0.0
Female,18.0,SCI-Biological Scientists,0.0
Female,19.0,SCI-Biological Scientists,0.0
Female,20.0,SCI-Biological Scientists,0.0
Female,21.0,SCI-Biological Scientists,0.0
Female,22.0,SCI-Biological Scientists,0.0
Female,23.0,SCI-Biological Scientists,0.0
Female,24.0,SCI-Biological Scientists,0.0
Female,25.0,SCI-Biological Scientists,0.0
Female,26.0,SCI-Biological Scientists,0.0
Female,27.0,SCI-Biological Scientists,0.0
Female,28.0,SCI-Biological Scientists,0.0
Female,29.0,SCI-Biological Scientists,0.0
Female,30.0,SCI-Biological Scientists,123.0
Male,18.0,SCI-Conservation Scientists And Foresters,0.0
Male,19.0,SCI-Conservation Scientists And Foresters,0.0
Male,20.0,SCI-Conservation Scientists And Foresters,0.0
Male,21.0,SCI-Conservation Scientists And Foresters,0.0
Male,22.0,SCI-Conservation Scientists And Foresters,0.0
Male,23.0,SCI-Conservation Scientists And Foresters,0.0
Male,24.0,SCI-Conservation Scientists And Foresters,0.0
Male,25.0,SCI-Conservation Scientists And Foresters,0.0
Male,26.0,SCI-Conservation Scientists And Foresters,0.0
Male,27.0,SCI-Conservation Scientists And Foresters,0.0
Male,28.0,SCI-Conservation Scientists And Foresters,0.0
Male,29.0,SCI-Conservation Scientists And Foresters,0.0
Male,30.0,SCI-Conservation Scientists And Foresters,0.0
Female,18.0,SCI-Conservation Scientists And Foresters,0.0
Female,19.0,SCI-Conservation Scientists And Foresters,0.0
Female,20.0,SCI-Conservation Scientists And Foresters,0.0
Female,21.0,SCI-Conservation Scientists And Foresters,0.0
Female,22.0,SCI-Conservation Scientists And Foresters,0.0
Female,23.0,SCI-Conservation Scientists And Foresters,0.0
Female,24.0,SCI-Conservation Scientists And Foresters,0.0
Female,25.0,SCI-Conservation Scientists And Foresters,0.0
Female,26.0,SCI-Conservation Scientists And Foresters,0.0
Female,27.0,SCI-Conservation Scientists And Foresters,0.0
Female,28.0,SCI-Conservation Scientists And Foresters,0.0
Female,29.0,SCI-Conservation Scientists And Foresters,0.0
Female,30.0,SCI-Conservation Scientists And Foresters,0.0
Male,18.0,SCI-Other Life Scientists,0.0
Male,19.0,SCI-Other Life Scientists,0.0
Male,20.0,SCI-Other Life Scientists,0.0
Male,21.0,SCI-Other Life Scientists,0.0
Male,22.0,SCI-Other Life Scientists,0.0
Male,23.0,SCI-Other Life Scientists,49.0
Male,24.0,SCI-Other Life Scientists,213.0
Male,25.0,SCI-Other Life Scientists,127.0
Male,26.0,SCI-Other Life Scientists,114.0
Male,27.0,SCI-Other Life Scientists,0.0
Male,28.0,SCI-Other Life Scientists,0.0
Male,29.0,SCI-Other Life Scientists,511.0
Male,30.0,SCI-Other Life Scientists,119.0
Female,18.0,SCI-Other Life Scientists,0.0
Female,19.0,SCI-Other Life Scientists,0.0
Female,20.0,SCI-Other Life Scientists,0.0
Female,21.0,SCI-Other Life Scientists,0.0
Female,22.0,SCI-Other Life Scientists,0.0
Female,23.0,SCI-Other Life Scientists,15.0
Female,24.0,SCI-Other Life Scientists,0.0
Female,25.0,SCI-Other Life Scientists,0.0
Female,26.0,SCI-Other Life Scientists,0.0
Female,27.0,SCI-Other Life Scientists,152.0
Female,28.0,SCI-Other Life Scientists,0.0
Female,29.0,SCI-Other Life Scientists,0.0
Female,30.0,SCI-Other Life Scientists,667.0
Male,18.0,SCI-Astronomers And Physicists,0.0
Male,19.0,SCI-Astronomers And Physicists,0.0
Male,20.0,SCI-Astronomers And Physicists,0.0
Male,21.0,SCI-Astronomers And Physicists,0.0
Male,22.0,SCI-Astronomers And Physicists,0.0
Male,23.0,SCI-Astronomers And Physicists,0.0
Male,24.0,SCI-Astronomers And Physicists,0.0
Male,25.0,SCI-Astronomers And Physicists,0.0
Male,26.0,SCI-Astronomers And Physicists,0.0
Male,27.0,SCI-Astronomers And Physicists,0.0
Male,28.0,SCI-Astronomers And Physicists,0.0
Male,29.0,SCI-Astronomers And Physicists,0.0
Male,30.0,SCI-Astronomers And Physicists,0.0
Female,18.0,SCI-Astronomers And Physicists,0.0
Female,19.0,SCI-Astronomers And Physicists,0.0
Female,20.0,SCI-Astronomers And Physicists,0.0
Female,21.0,SCI-Astronomers And Physicists,0.0
Female,22.0,SCI-Astronomers And Physicists,0.0
Female,23.0,SCI-Astronomers And Physicists,0.0
Female,24.0,SCI-Astronomers And Physicists,0.0
Female,25.0,SCI-Astronomers And Physicists,0.0
Female,26.0,SCI-Astronomers And Physicists,0.0
Female,27.0,SCI-Astronomers And Physicists,0.0
Female,28.0,SCI-Astronomers And Physicists,0.0
Female,29.0,SCI-Astronomers And Physicists,0.0
Female,30.0,SCI-Astronomers And Physicists,0.0
